"","sigma_s","sigma_e","theta","k_d","lambda","lambda_real","v_bar","time","price","price_cond","k_tilde"
"19830",1,1.25,1,1.5,1.5,0.95,5,2.81,6.22059807211183,-0.620962337451657,1.12037936012696
"19831",1,1.25,1,1.5,1.5,0.95,5,2.91,6.23113312263425,-0.631497387974074,1.14600267310871
"19832",1,1.25,1,1.5,1.5,0.95,5,3.01,6.24127094150423,-0.641635206844052,1.17162598609046
"19833",1,1.25,1,1.5,1.5,0.95,5,3.11,6.25102650662675,-0.651390771966572,1.1972492990722
"19834",1,1.25,1,1.5,1.5,0.95,5,3.21,6.26041423115412,-0.660778496493941,1.22287261205395
"19835",1,1.25,1,1.5,1.5,0.95,5,3.31,6.26944798478038,-0.669812250120201,1.2484959250357
"19836",1,1.25,1,1.5,1.5,0.95,5,3.41,6.27814111423279,-0.678505379572608,1.27411923801745
"19837",1,1.25,1,1.5,1.5,0.95,5,3.51,6.28650646299065,-0.686870728330475,1.2997425509992
"19838",1,1.25,1,1.5,1.5,0.95,5,3.61,6.29455639026067,-0.694920655600495,1.32536586398095
"19839",1,1.25,1,1.5,1.5,0.95,5,3.71,6.30230278923677,-0.702667054576589,1.3509891769627
"19840",1,1.25,1,1.5,1.5,0.95,5,3.81,6.30975710467143,-0.710121370011254,1.37661248994444
"19841",1,1.25,1,1.5,1.5,0.95,5,3.91,6.31693034978454,-0.717294615124364,1.40223580292619
"19842",1,1.25,1,1.5,1.5,0.95,5,4.01,6.3238331225346,-0.724197387874426,1.42785911590794
"19843",1,1.25,1,1.5,1.5,0.95,5,4.11,6.33047562127648,-0.730839886616301,1.45348242888969
"19844",1,1.25,1,1.5,1.5,0.95,5,4.21,6.33686765982873,-0.73723192516855,1.47910574187144
"19845",1,1.25,1,1.5,1.5,0.95,5,4.31,6.34301868197283,-0.74338294731265,1.50472905485319
"19846",1,1.25,1,1.5,1.5,0.95,5,4.41,6.34893777540569,-0.749302040745513,1.53035236783494
"19847",1,1.25,1,1.5,1.5,0.95,5,4.51,6.35463368516608,-0.754997950505903,1.55597568081669
"19848",1,1.25,1,1.5,1.5,0.95,5,4.61,6.36011482655479,-0.760479091894612,1.58159899379843
"19849",1,1.25,1,1.5,1.5,0.95,5,4.71,6.36538929756765,-0.765753562907469,1.60722230678018
"19850",1,1.25,1,1.5,1.5,0.95,5,4.81,6.37046489085973,-0.770829156199548,1.63284561976193
"19851",1,1.25,1,1.5,1.5,0.95,5,4.91,6.37534910525844,-0.775713370598261,1.65846893274368
"19852",1,1.25,1,1.5,1.5,0.95,5,5.01,6.38004915684252,-0.780413422182345,1.68409224572543
"19853",1,1.25,1,1.5,1.5,0.95,5,5.11,6.38457198960328,-0.7849362549431,1.70971555870718
"19854",1,1.25,1,1.5,1.5,0.95,5,5.21,6.38892428570382,-0.789288551043642,1.73533887168893
"19855",1,1.25,1,1.5,1.5,0.95,5,5.31,6.3931124753515,-0.793476740691325,1.76096218467067
"19856",1,1.25,1,1.5,1.5,0.95,5,5.41,6.39714274629809,-0.797507011637912,1.78658549765242
"19857",1,1.25,1,1.5,1.5,0.95,5,5.51,6.40102105298172,-0.801385318321538,1.81220881063417
"19858",1,1.25,1,1.5,1.5,0.95,5,5.61,6.40475312532415,-0.80511739066397,1.83783212361592
"19859",1,1.25,1,1.5,1.5,0.95,5,5.71,6.40834447719633,-0.808708742536152,1.86345543659767
"19860",1,1.25,1,1.5,1.5,0.95,5,5.81,6.41180041456474,-0.812164679904565,1.88907874957942
"19861",1,1.25,1,1.5,1.5,0.95,5,5.91,6.41512604333058,-0.815490308670407,1.91470206256117
"19862",1,1.25,1,1.5,1.5,0.95,5,6.01,6.41832627687338,-0.818690542213204,1.94032537554291
"19863",1,1.25,1,1.5,1.5,0.95,5,6.11,6.42140584331015,-0.821770108649972,1.96594868852466
"19864",1,1.25,1,1.5,1.5,0.95,5,6.21,6.42436929248086,-0.82473355782068,1.99157200150641
"19865",1,1.25,1,1.5,1.5,0.95,5,6.31,6.42722100267049,-0.827585268010308,2.01719531448816
"19866",1,1.25,1,1.5,1.5,0.95,5,6.41,6.42996518707763,-0.830329452417455,2.04281862746991
"19867",1,1.25,1,1.5,1.5,0.95,5,6.51,6.43260590003921,-0.832970165379036,2.06844194045166
"19868",1,1.25,1,1.5,1.5,0.95,5,6.61,6.43514704302046,-0.835511308360283,2.09406525343341
"19869",1,1.25,1,1.5,1.5,0.95,5,6.71,6.43759237037905,-0.837956635718873,2.11968856641515
"19870",1,1.25,1,1.5,1.5,0.95,5,6.81,6.43994549491191,-0.840309760251729,2.1453118793969
"19871",1,1.25,1,1.5,1.5,0.95,5,6.91,6.44220989319285,-0.842574158532671,2.17093519237865
"19872",1,1.25,1,1.5,1.5,0.95,5,7.01,6.44438891070898,-0.844753176048802,2.1965585053604
"19873",1,1.25,1,1.5,1.5,0.95,5,7.11,6.44648576680341,-0.846850032143232,2.22218181834215
"19874",1,1.25,1,1.5,1.5,0.95,5,7.21,6.4485035594316,-0.848867824771421,2.2478051313239
"19875",1,1.25,1,1.5,1.5,0.95,5,7.31,6.45044526973837,-0.850809535078194,2.27342844430565
"19876",1,1.25,1,1.5,1.5,0.95,5,7.41,6.45231376646235,-0.852678031802168,2.2990517572874
"19877",1,1.25,1,1.5,1.5,0.95,5,7.51,6.45411181017429,-0.854476075514107,2.32467507026914
"19878",1,1.25,1,1.5,1.5,0.95,5,7.61,6.45584205735565,-0.856206322695471,2.35029838325089
"19879",1,1.25,1,1.5,1.5,0.95,5,7.71,6.45750706432336,-0.857871329663177,2.37592169623264
"19880",1,1.25,1,1.5,1.5,0.95,5,7.81,6.45910929100655,-0.859473556346375,2.40154500921439
"19881",1,1.25,1,1.5,1.5,0.95,5,7.91,6.460651104581,-0.861015369920818,2.42716832219614
"19882",1,1.25,1,1.5,1.5,0.95,5,8.01,6.46213478296637,-0.862499048306196,2.45279163517789
"19883",1,1.25,1,1.5,1.5,0.95,5,8.11,6.46356251819178,-0.863926783531599,2.47841494815964
"19884",1,1.25,1,1.5,1.5,0.95,5,8.21,6.46493641963426,-0.865300684974086,2.50403826114138
"19885",1,1.25,1,1.5,1.5,0.95,5,8.31,6.46625851713532,-0.866622782475138,2.52966157412313
"19886",1,1.25,1,1.5,1.5,0.95,5,8.41,6.46753076399978,-0.867895029339601,2.55528488710488
"19887",1,1.25,1,1.5,1.5,0.95,5,8.51,6.46875503988174,-0.869119305221561,2.58090820008663
"19888",1,1.25,1,1.5,1.5,0.95,5,8.61,6.46993315356157,-0.870297418901394,2.60653151306838
"19889",1,1.25,1,1.5,1.5,0.95,5,8.71,6.47106684561829,-0.871431110958113,2.63215482605013
"19890",1,1.25,1,1.5,1.5,0.95,5,8.81,6.47215779100112,-0.872522056340946,2.65777813903188
"19891",1,1.25,1,1.5,1.5,0.95,5,8.91,6.47320760150414,-0.873571866843958,2.68340145201362
"19892",1,1.25,1,1.5,1.5,0.95,5,9.01,6.47421782814754,-0.87458209348736,2.70902476499537
"19893",1,1.25,1,1.5,1.5,0.95,5,9.11,6.47518996346921,-0.875554228809033,2.73464807797712
"19894",1,1.25,1,1.5,1.5,0.95,5,9.21,6.47612544372982,-0.87648970906964,2.76027139095887
"19895",1,1.25,1,1.5,1.5,0.95,5,9.31,6.47702565103478,-0.877389916374606,2.78589470394062
"19896",1,1.25,1,1.5,1.5,0.95,5,9.41,6.47789191537626,-0.878256180716079,2.81151801692237
"19897",1,1.25,1,1.5,1.5,0.95,5,9.51,6.47872551659807,-0.879089781937893,2.83714132990412
"19898",1,1.25,1,1.5,1.5,0.95,5,9.61,6.47952768628663,-0.879891951626456,2.86276464288587
"19899",1,1.25,1,1.5,1.5,0.95,5,9.71,6.4802996095905,-0.880663874930319,2.88838795586761
"19900",1,1.25,1,1.5,1.5,0.95,5,9.81,6.48104242697134,-0.881406692311158,2.91401126884936
"19901",1,1.25,1,1.5,1.5,0.95,5,9.91,6.4817572358889,-0.882121501228723,2.93963458183111
"19902",1,1.25,1,1.5,1.5,0.95,5,10.01,6.48244509242243,-0.882809357762254,2.96525789481286
"19903",1,1.25,1,1.5,1.5,0.95,5,10.11,6.48310701283094,-0.883471278170764,2.99088120779461
"19904",1,1.25,1,1.5,1.5,0.95,5,10.21,6.48374397505467,-0.884108240394488,3.01650452077636
"19905",1,1.25,1,1.5,1.5,0.95,5,10.31,6.4843569201599,-0.884721185499725,3.04212783375811
"19906",1,1.25,1,1.5,1.5,0.95,5,10.41,6.48494675372937,-0.88531101906919,3.06775114673985
"19907",1,1.25,1,1.5,1.5,0.95,5,10.51,6.48551434720013,-0.885878612539952,3.0933744597216
"19908",1,1.25,1,1.5,1.5,0.95,5,10.61,6.4860605391511,-0.886424804490917,3.11899777270335
"19909",1,1.25,1,1.5,1.5,0.95,5,10.71,6.48658613654195,-0.886950401881775,3.1446210856851
"19910",1,1.25,1,1.5,1.5,0.95,5,10.81,6.48709191590539,-0.887456181245215,3.17024439866685
"19911",1,1.25,1,1.5,1.5,0.95,5,10.91,6.48757862449439,-0.887942889834208,3.1958677116486
"19912",1,1.25,1,1.5,1.5,0.95,5,11.01,6.48804698138619,-0.888411246726011,3.22149102463035
"19913",1,1.25,1,1.5,1.5,0.95,5,11.11,6.48849767854474,-0.888861943884559,3.2471143376121
"19914",1,1.25,1,1.5,1.5,0.95,5,11.21,6.48893138184296,-0.889295647182787,3.27273765059384
"19915",1,1.25,1,1.5,1.5,0.95,5,11.31,6.48934873204659,-0.889712997386413,3.29836096357559
"19916",1,1.25,1,1.5,1.5,0.95,5,11.41,6.4897503457608,-0.890114611100624,3.32398427655734
"19917",1,1.25,1,1.5,1.5,0.95,5,11.51,6.49013681634124,-0.890501081681065,3.34960758953909
"19918",1,1.25,1,1.5,1.5,0.95,5,11.61,6.49050871477066,-0.890872980110479,3.37523090252084
"19919",1,1.25,1,1.5,1.5,0.95,5,11.71,6.49086659050247,-0.891230855842295,3.40085421550259
"19920",1,1.25,1,1.5,1.5,0.95,5,11.81,6.49121097227258,-0.891575237612406,3.42647752848433
"19921",1,1.25,1,1.5,1.5,0.95,5,11.91,6.49154236888051,-0.891906634220336,3.45210084146608
"19922",1,1.25,1,1.5,1.5,0.95,5,12.01,6.49186126994114,-0.892225535280959,3.47772415444783
"19923",1,1.25,1,1.5,1.5,0.95,5,12.11,6.49216814660805,-0.892532411947869,3.50334746742958
"19924",1,1.25,1,1.5,1.5,0.95,5,12.21,6.49246345226965,-0.892827717609473,3.52897078041133
"19925",1,1.25,1,1.5,1.5,0.95,5,12.31,6.49274762321902,-0.893111888558843,3.55459409339308
"19926",1,1.25,1,1.5,1.5,0.95,5,12.41,6.49302107929849,-0.893385344638308,3.58021740637483
"19927",1,1.25,1,1.5,1.5,0.95,5,12.51,6.49328422451992,-0.893648489859739,3.60584071935657
"19928",1,1.25,1,1.5,1.5,0.95,5,12.61,6.49353744766163,-0.893901713001449,3.63146403233832
"19929",1,1.25,1,1.5,1.5,0.95,5,12.71,6.49378112284277,-0.894145388182588,3.65708734532007
"19930",1,1.25,1,1.5,1.5,0.95,5,12.81,6.49401561007605,-0.89437987541587,3.68271065830182
"19931",1,1.25,1,1.5,1.5,0.95,5,12.91,6.49424125579965,-0.894605521139474,3.70833397128357
"19932",1,1.25,1,1.5,1.5,0.95,5,13.01,6.49445839338906,-0.894822658728877,3.73395728426532
"19933",1,1.25,1,1.5,1.5,0.95,5,13.11,6.49466734364957,-0.895031608989396,3.75958059724707
"19934",1,1.25,1,1.5,1.5,0.95,5,13.21,6.49486841529033,-0.895232680630151,3.78520391022882
"19935",1,1.25,1,1.5,1.5,0.95,5,13.31,6.49506190538034,-0.895426170720162,3.81082722321056
"19936",1,1.25,1,1.5,1.5,0.95,5,13.41,6.49524809978743,-0.895612365127251,3.83645053619231
"19937",1,1.25,1,1.5,1.5,0.95,5,13.51,6.49542727360056,-0.895791538940386,3.86207384917406
"19938",1,1.25,1,1.5,1.5,0.95,5,13.61,6.49559969153629,-0.895963956876108,3.88769716215581
"19939",1,1.25,1,1.5,1.5,0.95,5,13.71,6.49576560832981,-0.896129873669631,3.91332047513756
"19940",1,1.25,1,1.5,1.5,0.95,5,13.81,6.49592526911137,-0.896289534451195,3.93894378811931
"19941",1,1.25,1,1.5,1.5,0.95,5,13.91,6.49607890976841,-0.896443175108228,3.96456710110106
"19942",1,1.25,1,1.5,1.5,0.95,5,14.01,6.49622675729403,-0.896591022633852,3.9901904140828
"19943",1,1.25,1,1.5,1.5,0.95,5,14.11,6.49636903012243,-0.896733295462251,4.01581372706455
"19944",1,1.25,1,1.5,1.5,0.95,5,14.21,6.49650593845157,-0.896870203791391,4.0414370400463
"19945",1,1.25,1,1.5,1.5,0.95,5,14.31,6.49663768455375,-0.897001949893572,4.06706035302805
"19946",1,1.25,1,1.5,1.5,0.95,5,14.41,6.49676446307445,-0.897128728414272,4.0926836660098
"19947",1,1.25,1,1.5,1.5,0.95,5,14.51,6.4968864613199,-0.897250726659723,4.11830697899155
"19948",1,1.25,1,1.5,1.5,0.95,5,14.61,6.49700385953382,-0.897368124873637,4.1439302919733
"19949",1,1.25,1,1.5,1.5,0.95,5,14.71,6.49711683116369,-0.897481096503512,4.16955360495504
"19950",1,1.25,1,1.5,1.5,0.95,5,14.81,6.49722554311706,-0.897589808456878,4.19517691793679
"19951",1,1.25,1,1.5,1.5,0.95,5,14.91,6.49733015600808,-0.897694421347902,4.22080023091854
"19952",1,1.25,1,1.5,1.5,0.95,5,15.01,6.49743082439485,-0.897795089734676,4.24642354390029
"19953",1,1.25,1,1.5,1.5,0.95,5,15.11,6.49752769700774,-0.897891962347566,4.27204685688204
"19954",1,1.25,1,1.5,1.5,0.95,5,15.21,6.49762091696913,-0.897985182308957,4.29767016986379
"19955",1,1.25,1,1.5,1.5,0.95,5,15.31,6.49771062200487,-0.898074887344697,4.32329348284554
"19956",1,1.25,1,1.5,1.5,0.95,5,15.41,6.49779694464776,-0.898161209987586,4.34891679582729
"19957",1,1.25,1,1.5,1.5,0.95,5,15.51,6.49788001243335,-0.898244277773177,4.37454010880903
"19958",1,1.25,1,1.5,1.5,0.95,5,15.61,6.49795994808838,-0.898324213428204,4.40016342179078
"19959",1,1.25,1,1.5,1.5,0.95,5,15.71,6.49803686971208,-0.898401135051901,4.42578673477253
"19960",1,1.25,1,1.5,1.5,0.95,5,15.81,6.49811089095066,-0.898475156290486,4.45141004775428
"19961",1,1.25,1,1.5,1.5,0.95,5,15.91,6.49818212116524,-0.898546386505064,4.47703336073603
"19962",1,1.25,1,1.5,1.5,0.95,5,16.01,6.49825066559338,-0.898614930933203,4.50265667371778
"19963",1,1.25,1,1.5,1.5,0.95,5,16.11,6.49831662550459,-0.898680890844409,4.52827998669953
"19964",1,1.25,1,1.5,1.5,0.95,5,16.21,6.49838009834993,-0.898744363689752,4.55390329968127
"19965",1,1.25,1,1.5,1.5,0.95,5,16.31,6.49844117790601,-0.898805443245837,4.57952661266302
"19966",1,1.25,1,1.5,1.5,0.95,5,16.41,6.49849995441353,-0.898864219753357,4.60514992564477
"19967",1,1.25,1,1.5,1.5,0.95,5,16.51,6.49855651471059,-0.898920780050413,4.63077323862652
"19968",1,1.25,1,1.5,1.5,0.95,5,16.61,6.49861094236099,-0.898975207700814,4.65639655160827
"19969",1,1.25,1,1.5,1.5,0.95,5,16.71,6.49866331777771,-0.899027583117533,4.68201986459002
"19970",1,1.25,1,1.5,1.5,0.95,5,16.81,6.4987137183417,-0.899077983681519,4.70764317757177
"19971",1,1.25,1,1.5,1.5,0.95,5,16.91,6.49876221851619,-0.899126483856012,4.73326649055352
"19972",1,1.25,1,1.5,1.5,0.95,5,17.01,6.49880888995674,-0.899173155296564,4.75888980353526
"19973",1,1.25,1,1.5,1.5,0.95,5,17.11,6.49885380161708,-0.899218066956904,4.78451311651701
"19974",1,1.25,1,1.5,1.5,0.95,5,17.21,6.49889701985099,-0.899261285190808,4.81013642949876
"19975",1,1.25,1,1.5,1.5,0.95,5,17.31,6.49893860851032,-0.899302873850138,4.83575974248051
"19976",1,1.25,1,1.5,1.5,0.95,5,17.41,6.49897862903935,-0.899342894379175,4.86138305546226
"19977",1,1.25,1,1.5,1.5,0.95,5,17.51,6.49901714056558,-0.899381405905397,4.88700636844401
"19978",1,1.25,1,1.5,1.5,0.95,5,17.61,6.49905419998702,-0.899418465326842,4.91262968142576
"19979",1,1.25,1,1.5,1.5,0.95,5,17.71,6.49908986205634,-0.899454127396163,4.9382529944075
"19980",1,1.25,1,1.5,1.5,0.95,5,17.81,6.49912417946171,-0.899488444801527,4.96387630738925
"19981",1,1.25,1,1.5,1.5,0.95,5,17.91,6.49915720290463,-0.899521468244455,4.989499620371
"19982",1,1.25,1,1.5,1.5,0.95,5,18.01,6.49918898117491,-0.89955324651473,5.01512293335275
"19983",1,1.25,1,1.5,1.5,0.95,5,18.11,6.49921956122266,-0.899583826562483,5.0407462463345
"19984",1,1.25,1,1.5,1.5,0.95,5,18.21,6.49924898822773,-0.899613253567554,5.06636955931625
"19985",1,1.25,1,1.5,1.5,0.95,5,18.31,6.49927730566642,-0.899641571006248,5.091992872298
"19986",1,1.25,1,1.5,1.5,0.95,5,18.41,6.49930455537574,-0.899668820715561,5.11761618527974
"19987",1,1.25,1,1.5,1.5,0.95,5,18.51,6.49933077761517,-0.899695042954997,5.14323949826149
"19988",1,1.25,1,1.5,1.5,0.95,5,18.61,6.49935601112623,-0.899720276466048,5.16886281124324
"19989",1,1.25,1,1.5,1.5,0.95,5,18.71,6.4993802931896,-0.899744558529426,5.19448612422499
"19990",1,1.25,1,1.5,1.5,0.95,5,18.81,6.49940365968033,-0.899767925020151,5.22010943720674
"19991",1,1.25,1,1.5,1.5,0.95,5,18.91,6.49942614512073,-0.899790410460549,5.24573275018849
"19992",1,1.25,1,1.5,1.5,0.95,5,19.01,6.49944778273143,-0.899812048071253,5.27135606317024
"19993",1,1.25,1,1.5,1.5,0.95,5,19.11,6.49946860448047,-0.899832869820293,5.29697937615198
"19994",1,1.25,1,1.5,1.5,0.95,5,19.21,6.4994886411305,-0.899852906470318,5.32260268913373
"19995",1,1.25,1,1.5,1.5,0.95,5,19.31,6.49950792228423,-0.899872187624053,5.34822600211548
"19996",1,1.25,1,1.5,1.5,0.95,5,19.41,6.4995264764282,-0.899890741768027,5.37384931509723
"19997",1,1.25,1,1.5,1.5,0.95,5,19.51,6.49954433097484,-0.899908596314665,5.39947262807898
"19998",1,1.25,1,1.5,1.5,0.95,5,19.61,6.49956151230297,-0.899925777642789,5.42509594106073
"19999",1,1.25,1,1.5,1.5,0.95,5,19.71,6.49957804579676,-0.899942311136587,5.45071925404248
"20000",1,1.25,1,1.5,1.5,0.95,5,19.81,6.49959395588329,-0.899958221223116,5.47634256702422
"20001",1,1.25,1,1.5,1.5,0.95,5,19.91,6.49960926606857,-0.899973531408397,5.50196588000597
"20002",1,1.5,1,0.5,0.5,0.95,5,0.01,5.10719162356967,0.412371258022539,0.482572394489599
"20003",1,1.5,1,0.5,0.5,0.95,5,0.11,5.11136308753259,0.408199794059621,0.503925155307723
"20004",1,1.5,1,0.5,0.5,0.95,5,0.21,5.11549025225792,0.40407262933429,0.525277916125847
"20005",1,1.5,1,0.5,0.5,0.95,5,0.31,5.11957358818541,0.3999892934068,0.546630676943971
"20006",1,1.5,1,0.5,0.5,0.95,5,0.41,5.12361356075893,0.395949320833281,0.567983437762094
"20007",1,1.5,1,0.5,0.5,0.95,5,0.51,5.12761063047953,0.391952251112687,0.589336198580218
"20008",1,1.5,1,0.5,0.5,0.95,5,0.61,5.13156525295791,0.387997628634304,0.610688959398342
"20009",1,1.5,1,0.5,0.5,0.95,5,0.71,5.1354778789664,0.384085002625817,0.632041720216466
"20010",1,1.5,1,0.5,0.5,0.95,5,0.81,5.13934895449029,0.380213927101927,0.65339448103459
"20011",1,1.5,1,0.5,0.5,0.95,5,0.91,5.14317892077869,0.376383960813519,0.674747241852714
"20012",1,1.5,1,0.5,0.5,0.95,5,1.01,5.14696821439485,0.372594667197359,0.696100002670838
"20013",1,1.5,1,0.5,0.5,0.95,5,1.11,5.15071726726587,0.36884561432634,0.717452763488961
"20014",1,1.5,1,0.5,0.5,0.95,5,1.21,5.15442650673197,0.36513637486024,0.738805524307085
"20015",1,1.5,1,0.5,0.5,0.95,5,1.31,5.1580963555952,0.361466525997017,0.760158285125209
"20016",1,1.5,1,0.5,0.5,0.95,5,1.41,5.1617272321676,0.357835649424612,0.781511045943333
"20017",1,1.5,1,0.5,0.5,0.95,5,1.51,5.16531955031894,0.354243331273271,0.802863806761457
"20018",1,1.5,1,0.5,0.5,0.95,5,1.61,5.16887371952385,0.350689162068365,0.824216567579581
"20019",1,1.5,1,0.5,0.5,0.95,5,1.71,5.1723901449085,0.347172736683718,0.845569328397705
"20020",1,1.5,1,0.5,0.5,0.95,5,1.81,5.17586922729678,0.343693654295429,0.866922089215828
"20021",1,1.5,1,0.5,0.5,0.95,5,1.91,5.17931136325603,0.340251518336182,0.888274850033952
"20022",1,1.5,1,0.5,0.5,0.95,5,2.01,5.18271694514217,0.336845936450042,0.909627610852076
"20023",1,1.5,1,0.5,0.5,0.95,5,2.11,5.18608636114448,0.333476520447737,0.9309803716702
"20024",1,1.5,1,0.5,0.5,0.95,5,2.21,5.18941999532981,0.330142886262401,0.952333132488324
"20025",1,1.5,1,0.5,0.5,0.95,5,2.31,5.19271822768641,0.326844653905804,0.973685893306448
"20026",1,1.5,1,0.5,0.5,0.95,5,2.41,5.19598143416718,0.323581447425035,0.995038654124572
"20027",1,1.5,1,0.5,0.5,0.95,5,2.51,5.19920998673257,0.320352894859648,1.0163914149427
"20028",1,1.5,1,0.5,0.5,0.95,5,2.61,5.20240425339295,0.317158628199264,1.03774417576082
"20029",1,1.5,1,0.5,0.5,0.95,5,2.71,5.20556459825059,0.313998283341625,1.05909693657894
"20030",1,1.5,1,0.5,0.5,0.95,5,2.81,5.20869138154112,0.310871500051088,1.08044969739707
"20031",1,1.5,1,0.5,0.5,0.95,5,2.91,5.21178495967465,0.307777921917567,1.10180245821519
"20032",1,1.5,1,0.5,0.5,0.95,5,3.01,5.21484568527631,0.304717196315904,1.12315521903331
"20033",1,1.5,1,0.5,0.5,0.95,5,3.11,5.21787390722654,0.301688974365673,1.14450797985144
"20034",1,1.5,1,0.5,0.5,0.95,5,3.21,5.22086997070079,0.298692910891421,1.16586074066956
"20035",1,1.5,1,0.5,0.5,0.95,5,3.31,5.2238342172089,0.29572866438331,1.18721350148769
"20036",1,1.5,1,0.5,0.5,0.95,5,3.41,5.22676698463401,0.292795896958203,1.20856626230581
"20037",1,1.5,1,0.5,0.5,0.95,5,3.51,5.22966860727107,0.289894274321139,1.22991902312393
"20038",1,1.5,1,0.5,0.5,0.95,5,3.61,5.23253941586498,0.287023465727233,1.25127178394206
"20039",1,1.5,1,0.5,0.5,0.95,5,3.71,5.23537973764824,0.284183143943977,1.27262454476018
"20040",1,1.5,1,0.5,0.5,0.95,5,3.81,5.23818989637828,0.281372985213938,1.29397730557831
"20041",1,1.5,1,0.5,0.5,0.95,5,3.91,5.24097021237436,0.278592669217851,1.31533006639643
"20042",1,1.5,1,0.5,0.5,0.95,5,4.01,5.2437210025541,0.275841879038115,1.33668282721455
"20043",1,1.5,1,0.5,0.5,0.95,5,4.11,5.24644258046955,0.27312030112266,1.35803558803268
"20044",1,1.5,1,0.5,0.5,0.95,5,4.21,5.249135256343,0.270427625249213,1.3793883488508
"20045",1,1.5,1,0.5,0.5,0.95,5,4.31,5.25179933710228,0.267763544489933,1.40074110966892
"20046",1,1.5,1,0.5,0.5,0.95,5,4.41,5.25443512641579,0.265127755176428,1.42209387048705
"20047",1,1.5,1,0.5,0.5,0.95,5,4.51,5.25704292472707,0.262519956865139,1.44344663130517
"20048",1,1.5,1,0.5,0.5,0.95,5,4.61,5.25962302928912,0.259939852303095,1.4647993921233
"20049",1,1.5,1,0.5,0.5,0.95,5,4.71,5.26217573419818,0.257387147394029,1.48615215294142
"20050",1,1.5,1,0.5,0.5,0.95,5,4.81,5.26470133042736,0.254861551164856,1.50750491375954
"20051",1,1.5,1,0.5,0.5,0.95,5,4.91,5.26720010585971,0.252362775732508,1.52885767457767
"20052",1,1.5,1,0.5,0.5,0.95,5,5.01,5.2696723453211,0.249890536271113,1.55021043539579
"20053",1,1.5,1,0.5,0.5,0.95,5,5.11,5.27211833061268,0.247444550979537,1.57156319621392
"20054",1,1.5,1,0.5,0.5,0.95,5,5.21,5.27453834054296,0.245024541049256,1.59291595703204
"20055",1,1.5,1,0.5,0.5,0.95,5,5.31,5.27693265095963,0.242630230632579,1.61426871785016
"20056",1,1.5,1,0.5,0.5,0.95,5,5.41,5.27930153478101,0.240261346811206,1.63562147866829
"20057",1,1.5,1,0.5,0.5,0.95,5,5.51,5.2816452620271,0.237917619565115,1.65697423948641
"20058",1,1.5,1,0.5,0.5,0.95,5,5.61,5.28396409985042,0.235598781741788,1.67832700030453
"20059",1,1.5,1,0.5,0.5,0.95,5,5.71,5.28625831256646,0.233304569025755,1.69967976112266
"20060",1,1.5,1,0.5,0.5,0.95,5,5.81,5.28852816168374,0.231034719908471,1.72103252194078
"20061",1,1.5,1,0.5,0.5,0.95,5,5.91,5.29077390593371,0.228788975658501,1.74238528275891
"20062",1,1.5,1,0.5,0.5,0.95,5,6.01,5.29299580130018,0.226567080292035,1.76373804357703
"20063",1,1.5,1,0.5,0.5,0.95,5,6.11,5.29519410104851,0.224368780543704,1.78509080439515
"20064",1,1.5,1,0.5,0.5,0.95,5,6.21,5.2973690557545,0.222193825837714,1.80644356521328
"20065",1,1.5,1,0.5,0.5,0.95,5,6.31,5.29952091333293,0.220041968259284,1.8277963260314
"20066",1,1.5,1,0.5,0.5,0.95,5,6.41,5.30164991906583,0.217912962526387,1.84914908684953
"20067",1,1.5,1,0.5,0.5,0.95,5,6.51,5.30375631563043,0.215806565961787,1.87050184766765
"20068",1,1.5,1,0.5,0.5,0.95,5,6.61,5.30584034312683,0.213722538465384,1.89185460848577
"20069",1,1.5,1,0.5,0.5,0.95,5,6.71,5.30790223910537,0.211660642486843,1.9132073693039
"20070",1,1.5,1,0.5,0.5,0.95,5,6.81,5.3099422385937,0.209620642998514,1.93456013012202
"20071",1,1.5,1,0.5,0.5,0.95,5,6.91,5.31196057412357,0.207602307468645,1.95591289094015
"20072",1,1.5,1,0.5,0.5,0.95,5,7.01,5.31395747575734,0.205605405834877,1.97726565175827
"20073",1,1.5,1,0.5,0.5,0.95,5,7.11,5.3159331711142,0.203629710478019,1.99861841257639
"20074",1,1.5,1,0.5,0.5,0.95,5,7.21,5.31788788539611,0.2016749961961,2.01997117339452
